file,youtube_title,playlist,description
ch42-p5.mp4,[NGN W4.2 P5] Building the World Where the Sign Flips,Week 4 — Quasi-Experiments,"Building the World Where the Sign Flips — NextGen Empirical Finance Camp. Part 5 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p6.mp4,"[NGN W4.2 P6] The Sign Flip, Traced by Hand",Week 4 — Quasi-Experiments,"The Sign Flip, Traced by Hand — NextGen Empirical Finance Camp. Part 6 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p7.mp4,[NGN W4.2 P7] Goodman-Bacon: An Exact Identity and Three Kinds of 2×2,Week 4 — Quasi-Experiments,"Goodman-Bacon: An Exact Identity and Three Kinds of 2×2 — NextGen Empirical Finance Camp. Part 7 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p8.mp4,[NGN W4.2 P8] Why the Bad Comparison Is Bad — and the Weights,Week 4 — Quasi-Experiments,"Why the Bad Comparison Is Bad — and the Weights — NextGen Empirical Finance Camp. Part 8 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p9.mp4,"[NGN W4.2 P9] The Negative-Weights Problem, in Full Generality",Week 4 — Quasi-Experiments,"The Negative-Weights Problem, in Full Generality — NextGen Empirical Finance Camp. Part 9 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p10.mp4,[NGN W4.2 P10] The Shared Fix: Clean Controls and Transparent Aggregation,Week 4 — Quasi-Experiments,"The Shared Fix: Clean Controls and Transparent Aggregation — NextGen Empirical Finance Camp. Part 10 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p11.mp4,[NGN W4.2 P11] Callaway–Sant'Anna: Group-Time ATTs,Week 4 — Quasi-Experiments,"Callaway–Sant'Anna: Group-Time ATTs — NextGen Empirical Finance Camp. Part 11 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p12.mp4,[NGN W4.2 P12] From Grid to Event Study — and Recovering the Truth,Week 4 — Quasi-Experiments,"From Grid to Event Study — and Recovering the Truth — NextGen Empirical Finance Camp. Part 12 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p13.mp4,[NGN W4.2 P13] Two More Routes: Sun–Abraham and Borusyak–Jaravel–Spiess,Week 4 — Quasi-Experiments,"Two More Routes: Sun–Abraham and Borusyak–Jaravel–Spiess — NextGen Empirical Finance Camp. Part 13 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p14.mp4,"[NGN W4.2 P14] One Principle, and What to Carry Forward",Week 4 — Quasi-Experiments,"One Principle, and What to Carry Forward — NextGen Empirical Finance Camp. Part 14 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p1.mp4,[NGN W4.3 P1] Regression Discontinuity: The Jump Is the Effect,Week 4 — Quasi-Experiments,"Regression Discontinuity: The Jump Is the Effect — NextGen Empirical Finance Camp. Part 1 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p2.mp4,[NGN W4.3 P2] Local Randomization at the Cutoff,Week 4 — Quasi-Experiments,"Local Randomization at the Cutoff — NextGen Empirical Finance Camp. Part 2 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p3.mp4,[NGN W4.3 P3] The Continuity Assumption,Week 4 — Quasi-Experiments,"The Continuity Assumption — NextGen Empirical Finance Camp. Part 3 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p4.mp4,[NGN W4.3 P4] Sharp RD: The Estimand,Week 4 — Quasi-Experiments,"Sharp RD: The Estimand — NextGen Empirical Finance Camp. Part 4 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p5.mp4,"[NGN W4.3 P5] Sharp RD: A Local Effect, and a Number",Week 4 — Quasi-Experiments,"Sharp RD: A Local Effect, and a Number — NextGen Empirical Finance Camp. Part 5 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p6.mp4,[NGN W4.3 P6] Fuzzy RD: When the Cutoff Only Nudges,Week 4 — Quasi-Experiments,"Fuzzy RD: When the Cutoff Only Nudges — NextGen Empirical Finance Camp. Part 6 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p7.mp4,[NGN W4.3 P7] Fuzzy RD: Everything From Week 3 Transfers,Week 4 — Quasi-Experiments,"Fuzzy RD: Everything From Week 3 Transfers — NextGen Empirical Finance Camp. Part 7 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p8.mp4,[NGN W4.3 P8] The Global Polynomial Trap,Week 4 — Quasi-Experiments,"The Global Polynomial Trap — NextGen Empirical Finance Camp. Part 8 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p9.mp4,[NGN W4.3 P9] The Fix: Local Linear Regression,Week 4 — Quasi-Experiments,"The Fix: Local Linear Regression — NextGen Empirical Finance Camp. Part 9 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p10.mp4,[NGN W4.3 P10] Bandwidth: The Bias–Variance Trade-off,Week 4 — Quasi-Experiments,"Bandwidth: The Bias–Variance Trade-off — NextGen Empirical Finance Camp. Part 10 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p11.mp4,[NGN W4.3 P11] CCT Robust Bias-Corrected Inference,Week 4 — Quasi-Experiments,"CCT Robust Bias-Corrected Inference — NextGen Empirical Finance Camp. Part 11 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p12.mp4,[NGN W4.3 P12] How to Read an RD Plot,Week 4 — Quasi-Experiments,"How to Read an RD Plot — NextGen Empirical Finance Camp. Part 12 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p13.mp4,[NGN W4.3 P13] The McCrary Density Test,Week 4 — Quasi-Experiments,"The McCrary Density Test — NextGen Empirical Finance Camp. Part 13 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p14.mp4,"[NGN W4.3 P14] Validity Threats: Sorting, Imbalance, Compound Treatments",Week 4 — Quasi-Experiments,"Validity Threats: Sorting, Imbalance, Compound Treatments — NextGen Empirical Finance Camp. Part 14 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p15.mp4,"[NGN W4.3 P15] Validity Threats: Donut, Sensitivity, and the Through-Line",Week 4 — Quasi-Experiments,"Validity Threats: Donut, Sensitivity, and the Through-Line — NextGen Empirical Finance Camp. Part 15 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p16.mp4,"[NGN W4.3 P16] The Russell Wrinkle: Sharp Looks, Fuzzy Reality",Week 4 — Quasi-Experiments,"The Russell Wrinkle: Sharp Looks, Fuzzy Reality — NextGen Empirical Finance Camp. Part 16 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p17.mp4,"[NGN W4.3 P17] The Code, and What to Carry Forward",Week 4 — Quasi-Experiments,"The Code, and What to Carry Forward — NextGen Empirical Finance Camp. Part 17 of 17
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p1.mp4,[NGN W4.4 P1] When One Treated Unit Breaks DiD,Week 4 — Quasi-Experiments,"When One Treated Unit Breaks DiD — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p2.mp4,[NGN W4.4 P2] The Central Idea: Build a Synthetic Twin,Week 4 — Quasi-Experiments,"The Central Idea: Build a Synthetic Twin — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p3.mp4,[NGN W4.4 P3] The Setup in Week 4 Notation,Week 4 — Quasi-Experiments,"The Setup in Week 4 Notation — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p4.mp4,[NGN W4.4 P4] Choosing the Weights and the Two Constraints,Week 4 — Quasi-Experiments,"Choosing the Weights and the Two Constraints — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p5.mp4,"[NGN W4.4 P5] Sparsity, a Worked Number, and the Tie to DiD",Week 4 — Quasi-Experiments,"Sparsity, a Worked Number, and the Tie to DiD — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p6.mp4,[NGN W4.4 P6] The Donor Pool: Clean and Comparable,Week 4 — Quasi-Experiments,"The Donor Pool: Clean and Comparable — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p7.mp4,"[NGN W4.4 P7] No Interference, No Anticipation",Week 4 — Quasi-Experiments,"No Interference, No Anticipation — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p8.mp4,[NGN W4.4 P8] When It Fails: Reading the Pre-Period Fit,Week 4 — Quasi-Experiments,"When It Fails: Reading the Pre-Period Fit — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p9.mp4,[NGN W4.4 P9] Inference With a Sample of One: The Placebo Test,Week 4 — Quasi-Experiments,"Inference With a Sample of One: The Placebo Test — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p10.mp4,[NGN W4.4 P10] The Permutation p-Value and Its Floor,Week 4 — Quasi-Experiments,"The Permutation p-Value and Its Floor — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p11.mp4,[NGN W4.4 P11] Synthetic DiD: The Best of Both Worlds,Week 4 — Quasi-Experiments,"Synthetic DiD: The Best of Both Worlds — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p12.mp4,[NGN W4.4 P12] The Code and What to Carry Forward,Week 4 — Quasi-Experiments,"The Code and What to Carry Forward — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p1.mp4,[NGN W4.5 P1] Building an Instrument Instead of Finding One,Week 4 — Quasi-Experiments,"Building an Instrument Instead of Finding One — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p2.mp4,[NGN W4.5 P2] The Result in One Plain Sentence,Week 4 — Quasi-Experiments,"The Result in One Plain Sentence — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p3.mp4,[NGN W4.5 P3] The Construction: Two Ingredients,Week 4 — Quasi-Experiments,"The Construction: Two Ingredients — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p4.mp4,[NGN W4.5 P4] Working the Numbers: Rustville and Finchester,Week 4 — Quasi-Experiments,"Working the Numbers: Rustville and Finchester — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p5.mp4,[NGN W4.5 P5] Why It Was Invented: The Endogeneity Disease,Week 4 — Quasi-Experiments,"Why It Was Invented: The Endogeneity Disease — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p6.mp4,[NGN W4.5 P6] The Finance Flavor: Bank-Lending Shocks,Week 4 — Quasi-Experiments,"The Finance Flavor: Bank-Lending Shocks — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p7.mp4,[NGN W4.5 P7] View I — It's the Shares (GPSS),Week 4 — Quasi-Experiments,"View I — It's the Shares (GPSS) — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p8.mp4,[NGN W4.5 P8] Credible Shares and Rotemberg Weights,Week 4 — Quasi-Experiments,"Credible Shares and Rotemberg Weights — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p9.mp4,[NGN W4.5 P9] View II — It's the Shifts (BHJ),Week 4 — Quasi-Experiments,"View II — It's the Shifts (BHJ) — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p10.mp4,"[NGN W4.5 P10] How Many Shocks, and the Inference Trap",Week 4 — Quasi-Experiments,"How Many Shocks, and the Inference Trap — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p11.mp4,[NGN W4.5 P11] It's Still IV: Relevance and Exclusion,Week 4 — Quasi-Experiments,"It's Still IV: Relevance and Exclusion — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p12.mp4,"[NGN W4.5 P12] The Code, and Closing the Arc",Week 4 — Quasi-Experiments,"The Code, and Closing the Arc — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p1.mp4,[NGN W4.6 P1] Four Questions Every Referee Asks,Week 4 — Quasi-Experiments,"Four Questions Every Referee Asks — NextGen Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p2.mp4,"[NGN W4.6 P2] FDR, Romano–Wolf, and the Decision Tree",Week 4 — Quasi-Experiments,"FDR, Romano–Wolf, and the Decision Tree — NextGen Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p3.mp4,[NGN W4.6 P3] Heterogeneity: Estimands and Simple Tools,Week 4 — Quasi-Experiments,"Heterogeneity: Estimands and Simple Tools — NextGen Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p4.mp4,[NGN W4.6 P4] Causal Forests and Pre-Registration,Week 4 — Quasi-Experiments,"Causal Forests and Pre-Registration — NextGen Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p5.mp4,[NGN W4.6 P5] The Bad-Controls Collider,Week 4 — Quasi-Experiments,"The Bad-Controls Collider — NextGen Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p6.mp4,[NGN W4.6 P6] Sequential-g and Honest Mechanisms,Week 4 — Quasi-Experiments,"Sequential-g and Honest Mechanisms — NextGen Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p7.mp4,"[NGN W4.6 P7] External Validity: Transport, Not Sampling",Week 4 — Quasi-Experiments,"External Validity: Transport, Not Sampling — NextGen Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p8.mp4,[NGN W4.6 P8] Transportability and Re-Weighting,Week 4 — Quasi-Experiments,"Transportability and Re-Weighting — NextGen Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch46-p9.mp4,[NGN W4.6 P9] The Thread Through All Four,Week 4 — Quasi-Experiments,"The Thread Through All Four — NextGen Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p1.mp4,[NGN W4.L P1] A Clean DiD on Real Fair-Lending Data,Week 4 — Quasi-Experiments,"A Clean DiD on Real Fair-Lending Data — NextGen Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p2.mp4,"[NGN W4.L P2] Path A — Pin the Vintage, Query the API",Week 4 — Quasi-Experiments,"Path A — Pin the Vintage, Query the API — NextGen Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p3.mp4,[NGN W4.L P3] Path A — The Denial-Rate Panel and Treatment,Week 4 — Quasi-Experiments,"Path A — The Denial-Rate Panel and Treatment — NextGen Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p4.mp4,[NGN W4.L P4] Path B — Building the Synthetic Universe,Week 4 — Quasi-Experiments,"Path B — Building the Synthetic Universe — NextGen Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p5.mp4,[NGN W4.L P5] Inspect the Panel Before You Estimate,Week 4 — Quasi-Experiments,"Inspect the Panel Before You Estimate — NextGen Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p6.mp4,[NGN W4.L P6] Run TWFE First — and See It Fail,Week 4 — Quasi-Experiments,"Run TWFE First — and See It Fail — NextGen Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p7.mp4,"[NGN W4.L P7] The Event Study, and Stressing Parallel Trends",Week 4 — Quasi-Experiments,"The Event Study, and Stressing Parallel Trends — NextGen Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p8.mp4,[NGN W4.L P8] Callaway–Sant'Anna Recovers the Truth,Week 4 — Quasi-Experiments,"Callaway–Sant'Anna Recovers the Truth — NextGen Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p9.mp4,[NGN W4.L P9] Aggregation Weights and the Headline Figure,Week 4 — Quasi-Experiments,"Aggregation Weights and the Headline Figure — NextGen Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p10.mp4,[NGN W4.L P10] From Lab to Fair Lending and Capstone,Week 4 — Quasi-Experiments,"From Lab to Fair Lending and Capstone — NextGen Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p1.mp4,[NGN W4.M P1] A Disparity Is Not a Finding of Discrimination,Week 4 — Quasi-Experiments,"A Disparity Is Not a Finding of Discrimination — NextGen Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p2.mp4,[NGN W4.M P2] What Controlling for Creditworthiness Buys You,Week 4 — Quasi-Experiments,"What Controlling for Creditworthiness Buys You — NextGen Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p3.mp4,"[NGN W4.M P3] The Counterfactual, and Why Design Beats Controls",Week 4 — Quasi-Experiments,"The Counterfactual, and Why Design Beats Controls — NextGen Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p4.mp4,[NGN W4.M P4] A Clean Design in Real Lending Data,Week 4 — Quasi-Experiments,"A Clean Design in Real Lending Data — NextGen Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p5.mp4,"[NGN W4.M P5] DiD, Selection, and Reading the Result",Week 4 — Quasi-Experiments,"DiD, Selection, and Reading the Result — NextGen Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p1.mp4,[NGN W5.1 P1] Reader's Guide: Why Fama and French 1992,Week 5 — Reading the Canon,"Reader's Guide: Why Fama and French 1992 — NextGen Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p2.mp4,[NGN W5.1 P2] Identification: Reading the Genre and the Sorts,Week 5 — Reading the Canon,"Identification: Reading the Genre and the Sorts — NextGen Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p3.mp4,[NGN W5.1 P3] The Fama-MacBeth Machine and Honest Standard Errors,Week 5 — Reading the Canon,"The Fama-MacBeth Machine and Honest Standard Errors — NextGen Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p4.mp4,"[NGN W5.1 P4] The Data: CRSP, Compustat, and the Timing Lag",Week 5 — Reading the Canon,"The Data: CRSP, Compustat, and the Timing Lag — NextGen Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p5.mp4,[NGN W5.1 P5] Reading Order: Watch Beta Die,Week 5 — Reading the Canon,"Reading Order: Watch Beta Die — NextGen Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p6.mp4,[NGN W5.1 P6] What's Clever in the Paper,Week 5 — Reading the Canon,"What's Clever in the Paper — NextGen Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p7.mp4,[NGN W5.1 P7] What's Vulnerable: Snooping and Survivorship,Week 5 — Reading the Canon,"What's Vulnerable: Snooping and Survivorship — NextGen Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p8.mp4,[NGN W5.1 P8] What's Vulnerable: Mechanism and Measurement Error,Week 5 — Reading the Canon,"What's Vulnerable: Mechanism and Measurement Error — NextGen Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p9.mp4,[NGN W5.1 P9] Replication and Reading Like a Referee,Week 5 — Reading the Canon,"Replication and Reading Like a Referee — NextGen Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p1.mp4,[NGN W5.2 P1] Fama–French 1993: From Cross-Section to Factor Model,Week 5 — Reading the Canon,"Fama–French 1993: From Cross-Section to Factor Model — NextGen Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p2.mp4,[NGN W5.2 P2] Manufacturing the Factors: SMB and HML,Week 5 — Reading the Canon,"Manufacturing the Factors: SMB and HML — NextGen Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p3.mp4,"[NGN W5.2 P3] The Regression, the 25 Portfolios, and GRS",Week 5 — Reading the Canon,"The Regression, the 25 Portfolios, and GRS — NextGen Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p4.mp4,[NGN W5.2 P4] The Data and the First Two Tables,Week 5 — Reading the Canon,"The Data and the First Two Tables — NextGen Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p5.mp4,[NGN W5.2 P5] Reading the Regression Tables in Three Passes,Week 5 — Reading the Canon,"Reading the Regression Tables in Three Passes — NextGen Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p6.mp4,[NGN W5.2 P6] What's Clever: Three Moves to Steal,Week 5 — Reading the Canon,"What's Clever: Three Moves to Steal — NextGen Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p7.mp4,"[NGN W5.2 P7] What's Vulnerable, and What You'll Replicate",Week 5 — Reading the Canon,"What's Vulnerable, and What You'll Replicate — NextGen Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p1.mp4,[NGN W5.3 P1] Momentum: The Paper That Named It,Week 5 — Reading the Canon,"Momentum: The Paper That Named It — NextGen Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p2.mp4,[NGN W5.3 P2] The J-K Sort and the Winner-Minus-Loser Trade,Week 5 — Reading the Canon,"The J-K Sort and the Winner-Minus-Loser Trade — NextGen Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p3.mp4,[NGN W5.3 P3] The Overlap Trick and the Inference Fix,Week 5 — Reading the Canon,"The Overlap Trick and the Inference Fix — NextGen Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p4.mp4,[NGN W5.3 P4] The Data and the Returns Surface,Week 5 — Reading the Canon,"The Data and the Returns Surface — NextGen Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p5.mp4,"[NGN W5.3 P5] Risk, Robustness, and the Anti-January Effect",Week 5 — Reading the Canon,"Risk, Robustness, and the Anti-January Effect — NextGen Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p6.mp4,"[NGN W5.3 P6] What's Clever, and the First Two Threats",Week 5 — Reading the Canon,"What's Clever, and the First Two Threats — NextGen Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p7.mp4,"[NGN W5.3 P7] Three More Threats: Seasonality, Mechanism, Inference",Week 5 — Reading the Canon,"Three More Threats: Seasonality, Mechanism, Inference — NextGen Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p8.mp4,[NGN W5.3 P8] Three Replication Exercises,Week 5 — Reading the Canon,"Three Replication Exercises — NextGen Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
